run;date;hrs_after_incubation;pipe_nr;treatment;tinytag;minute;ppm
4;11.11.2025;2;34;BUD;G;ppm_4;687
4;11.11.2025;2;34;BUD;G;ppm_5;694
4;11.11.2025;2;34;BUD;G;ppm_6;701
4;11.11.2025;2;38;SCD;H;ppm _room;645
4;11.11.2025;2;38;SCD;H;ppm_0;644
4;11.11.2025;2;38;SCD;H;ppm_1;662
4;11.11.2025;2;38;SCD;H;ppm_2;676
4;11.11.2025;2;38;SCD;H;ppm_3;689
4;11.11.2025;2;38;SCD;H;ppm_4;701
4;11.11.2025;2;38;SCD;H;ppm_5;711
4;11.11.2025;2;38;SCD;H;ppm_6;
4;11.11.2025;6;35;BCW;A;ppm _room;502
4;11.11.2025;6;35;BCW;A;ppm_0;507
4;11.11.2025;6;35;BCW;A;ppm_1;509
4;11.11.2025;6;35;BCW;A;ppm_2;512
4;11.11.2025;6;35;BCW;A;ppm_3;515
4;11.11.2025;6;35;BCW;A;ppm_4;518
4;11.11.2025;6;35;BCW;A;ppm_5;522
4;11.11.2025;6;35;BCW;A;ppm_6;525
4;11.11.2025;6;40;SCW;B;ppm _room;606
4;11.11.2025;6;40;SCW;B;ppm_0;611
4;11.11.2025;6;40;SCW;B;ppm_1;623
4;11.11.2025;6;40;SCW;B;ppm_2;635
4;11.11.2025;6;40;SCW;B;ppm_3;644
4;11.11.2025;6;40;SCW;B;ppm_4;653
4;11.11.2025;6;40;SCW;B;ppm_5;664
4;11.11.2025;6;40;SCW;B;ppm_6;675
4;11.11.2025;6;36;BCD;C;ppm _room;636
4;11.11.2025;6;36;BCD;C;ppm_0;637
4;11.11.2025;6;36;BCD;C;ppm_1;642
4;11.11.2025;6;36;BCD;C;ppm_2;646
4;11.11.2025;6;36;BCD;C;ppm_3;651
4;11.11.2025;6;36;BCD;C;ppm_4;655
4;11.11.2025;6;36;BCD;C;ppm_5;660
4;11.11.2025;6;36;BCD;C;ppm_6;664
4;11.11.2025;6;39;SUD;D;ppm _room;670
4;11.11.2025;6;39;SUD;D;ppm_0;667
4;11.11.2025;6;39;SUD;D;ppm_1;674
4;11.11.2025;6;39;SUD;D;ppm_2;677
4;11.11.2025;6;39;SUD;D;ppm_3;681
4;11.11.2025;6;39;SUD;D;ppm_4;685
4;11.11.2025;6;39;SUD;D;ppm_5;689
4;11.11.2025;6;39;SUD;D;ppm_6;693
4;11.11.2025;6;33;BUW;E;ppm _room;666
4;11.11.2025;6;33;BUW;E;ppm_0;669
4;11.11.2025;6;33;BUW;E;ppm_1;683
4;11.11.2025;6;33;BUW;E;ppm_2;697
4;11.11.2025;6;33;BUW;E;ppm_3;710
4;11.11.2025;6;33;BUW;E;ppm_4;722
4;11.11.2025;6;33;BUW;E;ppm_5;733
4;11.11.2025;6;33;BUW;E;ppm_6;744
4;11.11.2025;6;37;SUW;F;ppm _room;662
4;11.11.2025;6;37;SUW;F;ppm_0;666
4;11.11.2025;6;37;SUW;F;ppm_1;688
4;11.11.2025;6;37;SUW;F;ppm_2;704
4;11.11.2025;6;37;SUW;F;ppm_3;721
4;11.11.2025;6;37;SUW;F;ppm_4;736
4;11.11.2025;6;37;SUW;F;ppm_5;751
4;11.11.2025;6;37;SUW;F;ppm_6;763
4;11.11.2025;6;34;BUD;G;ppm _room;647
4;11.11.2025;6;34;BUD;G;ppm_0;647
4;11.11.2025;6;34;BUD;G;ppm_1;662
4;11.11.2025;6;34;BUD;G;ppm_2;674
4;11.11.2025;6;34;BUD;G;ppm_3;683
4;11.11.2025;6;34;BUD;G;ppm_4;691
4;11.11.2025;6;34;BUD;G;ppm_5;699
4;11.11.2025;6;34;BUD;G;ppm_6;706
4;11.11.2025;6;38;SCD;H;ppm _room;621
4;11.11.2025;6;38;SCD;H;ppm_0;620
4;11.11.2025;6;38;SCD;H;ppm_1;643
4;11.11.2025;6;38;SCD;H;ppm_2;662
4;11.11.2025;6;38;SCD;H;ppm_3;677
4;11.11.2025;6;38;SCD;H;ppm_4;691
4;11.11.2025;6;38;SCD;H;ppm_5;704
4;11.11.2025;6;38;SCD;H;ppm_6;717
4;11.11.2025;12;35;BCW;A;ppm _room;588
4;11.11.2025;12;35;BCW;A;ppm_0;589
4;11.11.2025;12;35;BCW;A;ppm_1;589
4;11.11.2025;12;35;BCW;A;ppm_2;590
4;11.11.2025;12;35;BCW;A;ppm_3;591
4;11.11.2025;12;35;BCW;A;ppm_4;593
4;11.11.2025;12;35;BCW;A;ppm_5;595
4;11.11.2025;12;35;BCW;A;ppm_6;597
4;11.11.2025;12;40;SCW;B;ppm _room;614
4;11.11.2025;12;40;SCW;B;ppm_0;615
4;11.11.2025;12;40;SCW;B;ppm_1;639
4;11.11.2025;12;40;SCW;B;ppm_2;658
4;11.11.2025;12;40;SCW;B;ppm_3;674
4;11.11.2025;12;40;SCW;B;ppm_4;689
4;11.11.2025;12;40;SCW;B;ppm_5;703
4;11.11.2025;12;40;SCW;B;ppm_6;718
4;11.11.2025;12;36;BCD;C;ppm _room;616
4;11.11.2025;12;36;BCD;C;ppm_0;616
4;11.11.2025;12;36;BCD;C;ppm_1;627
4;11.11.2025;12;36;BCD;C;ppm_2;636
4;11.11.2025;12;36;BCD;C;ppm_3;644
4;11.11.2025;12;36;BCD;C;ppm_4;653
4;11.11.2025;12;36;BCD;C;ppm_5;660
4;11.11.2025;12;36;BCD;C;ppm_6;668
4;11.11.2025;12;39;SUD;D;ppm _room;617
4;11.11.2025;12;39;SUD;D;ppm_0;636
4;11.11.2025;12;39;SUD;D;ppm_1;644
4;11.11.2025;12;39;SUD;D;ppm_2;652
4;11.11.2025;12;39;SUD;D;ppm_3;659
4;11.11.2025;12;39;SUD;D;ppm_4;666
4;11.11.2025;12;39;SUD;D;ppm_5;674
4;11.11.2025;12;39;SUD;D;ppm_6;680
4;11.11.2025;12;33;BUW;E;ppm _room;616
4;11.11.2025;12;33;BUW;E;ppm_0;618
4;11.11.2025;12;33;BUW;E;ppm_1;644
4;11.11.2025;12;33;BUW;E;ppm_2;662
4;11.11.2025;12;33;BUW;E;ppm_3;679
4;11.11.2025;12;33;BUW;E;ppm_4;695
4;11.11.2025;12;33;BUW;E;ppm_5;710
4;11.11.2025;12;33;BUW;E;ppm_6;725
4;11.11.2025;12;37;SUW;F;ppm _room;630
4;11.11.2025;12;37;SUW;F;ppm_0;629
