run,tt,treatment,aboveground,sample_weight,comment,n15_raw,c13_raw,mg_n_in_sample,mg_c_in_sample,n_pct,c_pct,cn_ratio,d15nkorr,d13ckorr,natabun_15n_atm_pct,atom_pct_15n,ape_pct_15n,n_mg_pr_gdw,n15_ug_pr_gdw,n15_ug_pr_gn,natabun_13c_atm_pct,atom_pct_13c,ape_pct_13c,c_mg_pr_gdw,c13_ug_pr_gdw,c13_ug_pr_gc,pipe_nr,pipe_diameter,veg,wet,cut,beriget
3,C,BUD,equisetum,3.312,,19.19429148,-25.80327512,0.075110171,1.203600612,2.267819161,36.3405982,16.02446915,19.25764565,-25.90307103,0.366,0.373280506,0.007280506,22.67819161,1.651087205,72.8050646,1.077,1.082741114,0.005741114,363.405982,20.86355055,57.41113681,26,17,B,D,U,TRUE
3,D,SUW,equisetum,3.373,,8.746920347,-26.19345972,0.081354099,1.179516554,2.411921102,34.96936122,14.49855105,8.810274515,-26.29325564,0.366,0.369468525,0.003468525,24.11921102,0.836580815,34.68524797,1.077,1.082312105,0.005312105,349.6936122,18.57609027,53.12104546,29,17,S,W,U,TRUE
3,E,SCD,equisetum,3.336,,0.377960674,-27.47132064,0.05935923,1.057569309,1.779353417,31.70171791,17.81642567,0.441314841,-27.57111656,0.366,0.366414693,4.14693e-4,17.79353417,0.073788452,4.146925011,1.077,1.080907067,0.003907067,317.0171791,12.38607235,39.0706661,32,17,S,D,C,FALSE
3,F,SUD,equisetum,3.761,,33.35259901,-26.20055403,0.076902395,1.292956816,2.044732647,34.37800626,16.81295905,33.41595318,-26.30034994,0.366,0.37844605,0.01244605,20.44732647,2.544884377,124.4604952,1.077,1.082304304,0.005304304,343.7800626,18.23514066,53.04304305,30,17,S,D,U,TRUE
3,G,BUW,equisetum,3.447,,96.39552417,-23.98282191,0.09188048,1.240248838,2.665520151,35.98052911,13.49850201,96.45887833,-24.08261783,0.366,0.401440246,0.035440246,26.65520151,9.446668856,354.4024551,1.077,1.084742658,0.007742658,359.8052911,27.85849396,77.42658223,28,17,B,W,U,TRUE
3,H,SCW,equisetum,3.487,,3.184982633,-26.42212102,0.089161176,1.264804784,2.556959455,36.27200413,14.18560004,3.2483368,-26.52191694,0.366,0.367438995,0.001438995,25.56959455,0.367945267,14.38995314,1.077,1.082060689,0.005060689,362.7200413,18.35613337,50.60689039,31,17,S,W,C,FALSE
3,A,BCD,bryophyte,4.131,,-0.128992654,-28.46578233,0.056905577,1.184874212,1.377525468,28.68250332,20.821759,-0.065638487,-28.56557825,0.366,0.366229699,2.29699e-4,13.77525468,0.031641661,2.296992841,1.077,1.079813605,0.002813605,286.8250332,8.07012384,28.13605127,25,17,B,D,C,FALSE
3,B,BCW,bryophyte,3.745,,-0.156268115,-28.44088331,0.042619046,1.200396513,1.138025264,32.05331143,28.16572921,-0.092913947,-28.54067923,0.366,0.366219746,2.19746e-4,11.38025264,0.025007665,2.197461292,1.077,1.079840983,0.002840983,320.5331143,9.10629182,28.40983166,27,17,B,W,C,FALSE
3,C,BUD,bryophyte,3.85,,218.9675955,-24.12773684,0.05491748,1.192504584,1.426428054,30.97414505,21.71448112,219.0309497,-24.22753275,0.366,0.446116658,0.080116658,14.26428054,11.42806485,801.16657970000006,1.077,1.084583331,0.007583331,309.7414505,23.48871855,75.83330714,26,17,B,D,U,TRUE
3,D,SUW,bryophyte,3.033,,261.8534962,-25.19052681,0.032177133,1.046642688,1.06090119,34.50849613,32.5275308,261.9168504,-25.29032273,0.366,0.461738718,0.095738718,10.6090119,10.15693195,957.3871772,1.077,1.083414825,0.006414825,345.0849613,22.13659554,64.1482476,29,17,S,W,U,TRUE
3,E,SCD,bryophyte,3.178,,-1.762514399,-28.91072086,0.027480581,1.073290944,0.864713066,33.77252814,39.05634074,-1.699160231,-29.01051677,0.366,0.365633603,-3.66397e-4,8.647130659,-0.031682796,-3.663966382,1.077,1.079324365,0.002324365,337.7252814,7.849967013,23.24364637,32,17,S,D,C,FALSE
3,F,SUD,bryophyte,3.337,,26.39146338,-28.41455607,0.033385483,1.178200699,1.000463992,35.30718306,35.2908084,26.45481755,-28.51435199,0.366,0.375906403,0.009906403,10.00463992,0.991099938,99.06402881,1.077,1.079869932,0.002869932,353.0718306,10.13292008,28.69931612,30,17,S,D,U,TRUE
3,G,BUW,bryophyte,3.279,,543.8321956,-19.57226218,0.046920341,1.190961834,1.430934447,36.32088545,25.38263407,543.8955497,-19.67205809,0.366,0.56433321,0.19833321,14.30934447,28.38018221,1983.332099,1.077,1.089591627,0.012591627,363.2088545,45.73390345,125.916268,28,17,B,W,U,TRUE
3,H,SCW,bryophyte,3.027,,-0.994428863,-28.19957421,0.03541081,1.109812986,1.169831834,36.66379207,31.34107911,-0.931074696,-28.29937013,0.366,0.36591389,-8.61e-5,11.69831834,-0.010073437,-0.861101293,1.077,1.080106317,0.003106317,366.6379207,11.38893583,31.06316937,31,17,S,W,C,FALSE
3,A,BCD,graminoid,3.347,,0.474308977,-30.17055763,0.047482866,1.255335862,1.418669441,37.50630002,26.43765978,0.537663144,-30.27035354,0.366,0.366449851,4.49851e-4,14.18669441,0.063818994,4.498510497,1.077,1.077939061,9.39061e-4,375.0630002,3.522071369,9.390612687,25,17,B,D,C,FALSE
3,B,BCW,graminoid,3.864,,1.443833817,-29.16258725,0.05281517,1.41861241,1.366852216,36.7135717,26.85994233,1.507187984,-29.26238317,0.366,0.36680364,8.0364e-4,13.66852216,0.109845694,8.036398755,1.077,1.079047418,0.002047418,367.135717,7.516803037,20.47418077,27,17,B,W,C,FALSE
3,C,BUD,graminoid,3.418,,38.3849344,-28.85181479,0.08026895,1.334628463,2.348418656,39.04705861,16.62695811,38.19898307,-29.35672112,0.366,0.380190978,0.014190978,23.48418656,3.332635731,141.9097793,1.077,1.078943686,0.001943686,390.4705861,7.589521373,19.43685809,26,17,B,D,U,TRUE
3,D,SUW,graminoid,3.052,,13.71181465,-29.57102143,0.03245984,1.184669885,1.063559617,38.81618235,36.49648005,13.52586332,-30.07592776,0.366,0.37118916,0.00518916,10.63559617,0.551898111,51.89160082,1.077,1.078152852,0.001152852,388.1618235,4.47493275,11.52852362,29,17,S,W,U,TRUE
3,E,SCD,graminoid,3.392,,-0.658452281,-28.84922033,0.028958539,1.284435873,0.853730511,37.86662361,44.35430518,-0.844403604,-29.35412666,0.366,0.365945517,-5.45e-5,8.537305105,-0.004651344,-0.54482582,1.077,1.078946539,0.001946539,378.6662361,7.370884588,19.46538636,32,17,S,D,C,FALSE
3,F,SUD,graminoid,3.192,,66.83388742,-27.17384756,0.042950373,1.25723403,1.34556305,39.38703101,29.27178404,66.64793609,-27.67875389,0.366,0.390568364,0.024568364,13.4556305,3.305828227,245.6836361,1.077,1.080788715,0.003788715,393.8703101,14.9226236,37.8871502,30,17,S,D,U,TRUE
3,G,BUW,graminoid,3.58,,202.4061719,-26.15110846,0.0642117,1.367619653,1.793622916,38.20166627,21.29860515,202.2202206,-26.65601479,0.366,0.439991671,0.073991671,17.93622916,13.27131563,739.9167081,1.077,1.081913246,0.004913246,382.0166627,18.76942008,49.13246439,28,17,B,W,U,TRUE
3,H,SCW,graminoid,3.832,,-0.416023182,-28.99349616,0.044893651,1.312479688,1.171546215,34.25051377,29.23530744,-0.601974506,-29.4984025,0.366,0.366033983,3.4e-5,11.71546215,0.003981293,0.339832307,1.077,1.078787895,0.001787895,342.5051377,6.12363288,17.8789519,31,17,S,W,C,FALSE
3,B,BCW,salix_stem,3.653,,-1.563236451,-29.6755463,0.082486632,1.557195522,2.258051795,42.62785443,18.87815617,-1.749187774,-30.18045263,0.366,0.365615347,-3.84653e-4,22.58051795,-0.086856534,-3.846525313,1.077,1.078037917,0.001037917,426.2785443,4.424416031,10.3791666,27,17,B,W,C,FALSE
3,D,SUW,salix_stem,3.196,,-2.643145874,-31.08772305,0.067249077,1.459565486,2.104163871,45.66850707,21.70387378,-2.829097198,-31.59262938,0.366,0.365221269,-7.78731e-4,21.04163871,-0.163857827,-7.787312996,1.077,1.076485059,-5.14941e-4,456.6850707,-2.351659478,-5.149411768,29,17,S,W,U,TRUE
3,E,SCD,salix_stem,3.383,,-4.127822976,-30.20540716,0.056024276,1.51938228,1.65605308,44.91227549,27.12007003,-4.313774299,-30.71031349,0.366,0.364679478,-0.001320522,16.5605308,-0.218685504,-13.20522311,1.077,1.077455277,4.55277e-4,449.1227549,2.044751544,4.552767638,32,17,S,D,C,FALSE
3,F,SUD,salix_stem,3.49,,4.468394575,-29.62563213,0.047644863,1.565286496,1.365182316,44.85061594,32.85320608,4.282443252,-30.13053846,0.366,0.367816343,0.001816343,13.65182316,0.247963934,18.16343002,1.077,1.078092802,0.001092802,448.5061594,4.901286015,10.92802387,30,17,S,D,U,TRUE
3,G,BUW,salix_stem,3.371,,40.55429388,-29.31361919,0.081582894,1.470703564,2.420139248,43.62810929,18.02710704,40.36834256,-29.81852552,0.366,0.380982376,0.014982376,24.20139248,3.62594362,149.82376,1.077,1.078435891,0.001435891,436.2810929,6.264521417,14.35891108,28,17,B,W,U,TRUE
3,H,SCW,salix_stem,3.69,,-4.335196812,-29.40459599,0.080733441,1.600874566,2.187898118,43.38413459,19.8291384,-4.521148135,-29.90950232,0.366,0.364603802,-0.001396198,21.87898118,-0.3054739,-13.9619801,1.077,1.078335853,0.001335853,433.8413459,5.795484684,13.35853472,31,17,S,W,C,FALSE
3,B,BCW,salix_leaf,3.64,,-1.386009604,-30.34467058,0.081992217,1.552364272,2.25253343,42.64737012,18.93306868,-1.571960927,-30.84957691,0.366,0.365680021,-3.1998e-4,22.5253343,-0.072076452,-3.199794999,1.077,1.07730214,3.0214e-4,426.4737012,1.288548833,3.021402795,27,17,B,W,C,FALSE
3,D,SUW,salix_leaf,3.587,,-3.304659416,-31.73862378,0.06143057,1.552450199,1.712589069,43.27990519,25.27162293,-3.490610739,-32.24353011,0.366,0.364979869,-0.001020131,17.12589069,-0.174706566,-10.20131271,1.077,1.075769299,-0.001230701,432.7990519,-5.326462589,-12.30701076,29,17,S,W,U,TRUE
3,E,SCD,salix_leaf,3.248,,-4.194943721,-30.27875617,0.047362358,1.453215283,1.45820067,44.74184983,30.68291681,-4.380895044,-30.7836625,0.366,0.364654984,-0.001345016,14.5820067,-0.196130363,-13.45016273,1.077,1.077374621,3.74621e-4,447.4184983,1.676123523,3.746209709,32,17,S,D,C,FALSE
3,F,SUD,salix_leaf,3.235,,7.460560765,-30.10765871,0.050201943,1.452564655,1.551837494,44.90153495,28.93443103,7.274609441,-30.61256504,0.366,0.368908175,0.002908175,15.51837494,0.451301475,29.08174835,1.077,1.077562762,5.62762e-4,449.0153495,2.52688946,5.627623783,30,17,S,D,U,TRUE
3,G,BUW,salix_leaf,3.291,,0.923525931,-31.37564602,0.074034096,1.406894335,2.249592704,42.74975191,19.00332972,0.737574608,-31.88055235,0.366,0.366522801,5.22801e-4,22.49592704,0.117608897,5.228008478,1.077,1.076168447,-8.31553e-4,427.4975191,-3.554868565,-8.315530281,28,17,B,W,U,TRUE
3,H,SCW,salix_leaf,3.295,,-4.421486575,-30.34818675,0.049806416,1.441160287,1.511575614,43.73779323,28.93523343,-4.607437899,-30.85309308,0.366,0.364572313,-0.001427687,15.11575614,-0.215805724,-14.27687253,1.077,1.0772982739999999,2.98274e-4,437.3779323,1.3045839,2.982738276,31,17,S,W,C,FALSE
4,A,BCW,equisetum,3.46,,1.792803932,-25.22050493,0.059682777,1.329040345,1.724935758,38.41157066,22.26840651,1.606852608,-25.72541127,0.366,0.366840008,8.40008e-4,17.24935758,0.144896036,8.400083014,1.077,1.08293645,0.00593645,384.1157066,22.80283646,59.36449894,35,16.3,B,W,C,FALSE
4,B,SCW,equisetum,3.701,,1.126034302,-27.9496118,0.074031553,1.198394412,2.000312166,32.38028674,16.18761675,0.940082979,-28.45451813,0.366,0.366596698,5.96698e-4,20.00312166,0.119358262,5.966981757,1.077,1.079935723,0.002935723,323.8028674,9.505953979,29.35722607,40,16.3,S,W,C,FALSE
4,C,BCD,equisetum,3.688,,2.456464116,-26.45718422,0.087212016,1.304446089,2.36475097,35.37001327,14.95718311,2.270512792,-26.96209055,0.366,0.367082183,0.001082183,23.6475097,0.255909231,10.82182583,1.077,1.08157671,0.00457671,353.7001327,16.18782903,45.76709913,36,16.3,B,D,C,FALSE
4,D,SUD,equisetum,3.25,,2.496947222,-27.86149493,0.049853535,1.173905026,1.533954919,36.12015463,23.54707703,2.310995899,-28.36640126,0.366,0.367096955,0.001096955,15.33954919,0.16826797,10.96955116,1.077,1.080032612,0.003032612,361.2015463,10.95384268,30.32612345,39,16.3,S,D,U,TRUE
4,E,BUW,equisetum,3.485,,1.979241253,-25.76667957,0.048802268,1.204676396,1.400352011,34.5674719,24.68484469,1.79328993,-26.2715859,0.366,0.366908041,9.08041e-4,14.00352011,0.127157664,9.080407137,1.077,1.082335931,0.005335931,345.674719,18.44496306,53.35930586,33,16.3,B,W,U,TRUE
4,F,SUW,equisetum,3.457,,1.263296197,-26.48894608,0.098551771,1.356628034,2.850788876,39.24292839,13.76563825,1.077344874,-26.99385242,0.366,0.366646786,6.46786e-4,28.50788876,0.184385133,6.467863505,1.077,1.081541787,0.004541787,392.4292839,17.82330206,45.41786964,37,16.3,S,W,U,TRUE
4,G,BUD,equisetum,3.3,,27.7748362,-24.58427376,0.080900735,1.249174077,2.451537426,37.85375991,15.44082481,27.58888487,-25.0891801,0.366,0.376320156,0.010320156,24.51537426,2.530024873,103.2015602,1.077,1.083635977,0.006635977,378.5375991,25.11966884,66.35977217,34,16.3,B,D,U,TRUE
4,H,SCD,equisetum,3.174,,2.476331137,-28.27232284,0.059548594,1.002933181,1.876137173,31.59839888,16.8422647,2.290379813,-28.77722917,0.366,0.367089432,0.001089432,18.76137173,0.204392421,10.89432181,1.077,1.079580881,0.002580881,315.9839888,8.155170725,25.80880998,38,16.3,S,D,C,FALSE
4,A,BCW,bryophyte,3.321,,-0.400161258,-28.1288268,0.038447811,1.186023711,1.157717874,35.71284888,30.84762676,-0.586112582,-28.63373314,0.366,0.366039771,3.98e-5,11.57717874,0.004604414,0.39771466,1.077,1.079738664,0.002738664,357.1284888,9.780550986,27.38664456,35,16.3,B,W,C,FALSE
4,B,SCW,bryophyte,3.537,,-1.471438379,-29.34108056,0.037518715,1.32005716,1.06074964,37.32137858,35.18396534,-1.657389703,-29.8459869,0.366,0.365648846,-3.51154e-4,10.6074964,-0.037248635,-3.511538739,1.077,1.078405695,0.001405695,373.2137858,5.246246556,14.0569474,40,16.3,S,W,C,FALSE
4,C,BCD,bryophyte,3.175,,-0.17965289,-27.84650525,0.043453747,1.189318987,1.368621947,37.45886573,27.36976841,-0.365604214,-28.35141158,0.366,0.366120238,1.20238e-4,13.68621947,0.016456029,1.202379477,1.077,1.080049094,0.003049094,374.5886573,11.421561670000001,30.49094373,36,16.3,B,D,C,FALSE
4,D,SUD,bryophyte,3.576,,26.63332057,-27.99072701,0.038188343,1.224684965,1.067906686,34.24734243,32.06960202,26.44736924,-28.49563334,0.366,0.375903685,0.009903685,10.67906686,1.057621189,99.03685431,1.077,1.079890514,0.002890514,342.4734243,9.899241985,28.90513916,39,16.3,S,D,U,TRUE
4,E,BUW,bryophyte,3.866,,133.0677326,-26.43496561,0.048446494,1.183896408,1.253142625,30.62329042,24.43719479,132.8817813,-26.93987194,0.366,0.414720251,0.048720251,12.53142625,6.105342362,487.2025133,1.077,1.08160114,0.00460114,306.2329042,14.09020405,46.01139803,33,16.3,B,W,U,TRUE
4,F,SUW,bryophyte,3.318,,148.3082807,-26.94049706,0.037925181,1.172507138,1.143013302,35.33776787,30.91632249,148.1223293,-27.44540339,0.366,0.420275994,0.054275994,11.43013302,6.203818361,542.7599441,1.077,1.081045293,0.004045293,353.3776787,14.29516232,40.45292948,37,16.3,S,W,U,TRUE
4,G,BUD,bryophyte,3.832,,10.37426343,-28.28115672,0.044429799,1.217563069,1.159441507,31.77356651,27.40419962,10.18831211,-28.78606305,0.366,0.369971353,0.003971353,11.59441507,0.460455103,39.71352585,1.077,1.079571168,0.002571168,317.7356651,8.169516275,25.71167537,34,16.3,B,D,U,TRUE
4,H,SCD,bryophyte,3.674,,-0.333427507,-28.65793136,0.053343721,1.329628792,1.451924917,36.19022297,24.92568489,-0.51937883,-29.16283769,0.366,0.366064124,6.41e-5,14.51924917,0.009310255,0.641235269,1.077,1.079156876,0.002156876,361.9022297,7.805783092,21.56876209,38,16.3,S,D,C,FALSE
4,A,BCW,graminoid,3.393,,0.499674806,-29.06916572,0.051444762,1.255616247,1.516202837,37.0060786,24.40707648,0.313723482,-29.57407205,0.366,0.366368133,3.68133e-4,15.16202837,0.055816427,3.681329822,1.077,1.07870469,0.00170469,370.060786,6.308388938,17.04689926,35,16.3,B,W,C,FALSE
4,B,SCW,graminoid,3.513,,-0.142474962,-29.10682838,0.040512491,1.296747139,1.153216362,36.91281351,32.00857594,-0.328426285,-29.61173471,0.366,0.366133805,1.33805e-4,11.53216362,0.015430573,1.338046633,1.077,1.078663277,0.001663277,369.1281351,6.139621548,16.63276506,40,16.3,S,W,C,FALSE
4,C,BCD,graminoid,3.17,,0.463756103,-29.39521223,0.047624813,1.208010517,1.502360018,38.10758728,25.36515005,0.27780478,-29.90011856,0.366,0.366355026,3.55026e-4,15.02360018,0.053337662,3.550258366,1.077,1.078346172,0.001346172,381.0758728,5.129935992,13.46171815,36,16.3,B,D,C,FALSE
4,D,SUD,graminoid,3.356,,41.40925155,-27.24882187,0.045568099,1.322522406,1.357809876,39.40769982,29.02298806,41.22330023,-27.7537282,0.366,0.381294267,0.015294267,13.57809876,2.076670719,152.942673,1.077,1.080706278,0.003706278,394.0769982,14.60558744,37.06277581,39,16.3,S,D,U,TRUE
4,E,BUW,graminoid,3.32,,30.34985113,-28.58292058,0.04490267,1.281343198,1.352490056,38.59467462,28.53601359,30.16389981,-29.08782691,0.366,0.377259612,0.011259612,13.52490056,1.522851293,112.5961175,1.077,1.079239356,0.002239356,385.9467462,8.642722916,22.39356336,33,16.3,B,W,U,TRUE
4,F,SUW,graminoid,3.61,,3.306094894,-27.96919786,0.058405302,1.396575718,1.617875396,38.68630798,23.91179696,3.12014357,-28.47410419,0.366,0.367392217,0.001392217,16.17875396,0.225243384,13.92217127,1.077,1.079914187,0.002914187,386.8630798,11.27391178,29.14186535,37,16.3,S,W,U,TRUE
4,G,BUD,graminoid,3.636,,1.158574571,-29.24444355,0.049290001,1.312422174,1.355610596,36.09521931,26.62653967,0.972623247,-29.74934988,0.366,0.366608572,6.08572e-4,13.55610596,0.082498724,6.085724346,1.077,1.078511956,0.001511956,360.9521931,5.457438937,15.11956165,34,16.3,B,D,U,TRUE
4,H,SCD,graminoid,3.841,,-0.296661647,-28.43399129,0.063046289,1.421192073,1.641402984,37.00057467,22.54204179,-0.48261297,-28.93889762,0.366,0.36607754,7.75e-5,16.41402984,0.01272742,0.775398882,1.077,1.079403115,0.002403115,370.0057467,8.891664149,24.03115149,38,16.3,S,D,C,FALSE
3,B,BCW,lichen,3.406,,-0.329352417,-26.69701502,0.11182236,1.355287935,3.283099246,39.79119009,12.12000829,-0.51530374,-27.20192135,0.366,0.366065611,6.56e-5,32.83099246,0.021540605,0.656105827,1.077,1.081313009,0.004313009,397.9119009,17.16197796,43.13009467,27,17,B,W,C,FALSE
3,E,SCD,lichen,3.475,det var alt der var,-1.249761831,-30.3128927,0.065381451,1.377529089,1.881480592,39.64112485,21.06911175,-1.435713154,-30.81779903,0.366,0.36572974,-2.7026e-4,18.81480592,-0.050848983,-2.702604728,1.077,1.077337084,3.37084e-4,396.4112485,1.336238196,3.370838242,32,17,S,D,C,FALSE
3,F,SUD,lichen,3.317,,-0.49612311,-25.53212049,0.135307314,1.307282357,4.079207531,39.41158749,9.66157941,-0.682074434,-26.03702682,0.366,0.366004754,4.75e-6,40.79207531,0.001939112,0.047536495,1.077,1.082593829,0.005593829,394.1158749,22.04616934,55.93829314,30,17,S,D,U,TRUE
3,H,SCW,lichen,3.692,,-1.249100613,-29.77410589,0.095787014,1.453362566,2.594447836,39.36518326,15.17285594,-1.4350519370000001,-30.27901223,0.366,0.365729981,-2.70019e-4,25.94447836,-0.070055069,-2.70019184,1.077,1.07792954,9.2954e-4,393.6518326,3.659151783,9.295401366,31,17,S,W,C,FALSE
4,D,SUD,lichen,3.195,,-0.851324072,-25.15876935,0.071356586,1.202908721,2.233382973,37.64972524,16.85771124,-1.037275395,-25.66367568,0.366,0.365875136,-1.24864e-4,22.33382973,-0.02788699,-1.248643432,1.077,1.083004328,0.006004328,376.4972524,22.60612898,60.04327744,39,16.3,S,D,U,TRUE
4,F,SUW,lichen,3.937,,0.289649475,-25.45211736,0.128706727,1.44850304,3.269157398,36.7920508,11.25429165,0.103698152,-25.95702369,0.366,0.366291492,2.91492e-4,32.69157398,0.095293417,2.914922867,1.077,1.082681793,0.005681793,367.920508,20.90448092,56.81792797,37,16.3,S,W,U,TRUE
4,H,SCD,lichen,3.666,,-0.485713308,-26.75129463,0.117984715,1.435242737,3.21835011,39.15010194,12.16464977,-0.671664631,-27.25620096,0.366,0.366008552,8.55e-6,32.1835011,0.00275244,0.085523326,1.077,1.081253327,0.004253327,391.5010194,16.65182003,42.53327376,38,16.3,S,D,C,FALSE
4,A,BCW,salix_stem,3.484,,-1.343775247,-29.54782039,0.0549692,1.505448152,1.577761199,43.21033732,27.38712129,-1.52972657,-30.05272672,0.366,0.365695433,-3.04567e-4,15.77761199,-0.048053477,-3.045674911,1.077,1.078178364,0.001178364,432.1033732,5.091751569,11.78364226,35,16.3,B,W,C,FALSE
4,B,SCW,salix_stem,3.836,,-6.034610083,-29.81239581,0.073997735,1.642615044,1.929033765,42.82103868,22.19817997,-6.220561406,-30.31730214,0.366,0.363983641,-0.002016359,19.29033765,-0.388962479,-20.16359102,1.077,1.077887436,8.87436e-4,428.2103868,3.800094549,8.874363318,40,16.3,S,W,C,FALSE
4,C,BCD,salix_stem,3.486,,-1.11828011,-28.93496591,0.087593849,1.523732011,2.512732317,43.71004047,17.39542258,-1.304231434,-29.43987224,0.366,0.365777719,-2.22281e-4,25.12732317,-0.055853191,-2.22280703,1.077,1.078852254,0.001852254,437.1004047,8.096210615,18.52254203,36,16.3,B,D,C,FALSE
4,D,SUD,salix_stem,4.104,,1.474372012,-29.13018553,0.077092053,1.762674696,1.878461337,42.95016316,22.86454467,1.288420689,-29.63509186,0.366,0.36672381,7.2381e-4,18.78461337,0.135964878,7.238098304,1.077,1.078637593,0.001637593,429.5016316,7.033489678,16.37593238,39,16.3,S,D,U,TRUE
4,E,BUW,salix_stem,3.889,,-3.221339309,-28.54892685,0.066137192,1.677473423,1.700622057,43.13379848,25.36354171,-3.407290632,-29.05383318,0.366,0.365010274,-9.89726e-4,17.00622057,-0.168314983,-9.897259768,1.077,1.079276735,0.0022767350000000002,431.3379848,9.820422906,22.76735009,33,16.3,B,W,U,TRUE
5,C,SCW,equisetum,3.469,,2.901581256,-27.12826679,0.065941324,1.116444216,1.900874146,32.18345967,16.93087348,2.715629933,-27.63317312,0.366,0.367244608,0.001244608,19.00874146,0.236584375,12.44608307,1.077,1.080838833,0.003838833,321.8345967,12.35469255,38.38832952,46,16.3,S,W,C,FALSE
5,D,BUD,equisetum,3.24,,-0.609522503,-25.58523969,0.043592733,1.114246839,1.345454729,34.39033455,25.5603803,-0.795473826,-26.09014603,0.366,0.365963373,-3.66e-5,13.45454729,-0.004928051,-0.366274001,1.077,1.082535425,0.005535425,343.9033455,19.03651051,55.35424636,41,16.3,B,D,U,TRUE
5,F,BCW,equisetum,3.207,,1.266255688,-27.34299368,0.065124338,1.148090981,2.030693407,35.79953169,17.6292155,1.080304364,-27.84790001,0.366,0.366647866,6.47866e-4,20.30693407,0.131561782,6.478662963,1.077,1.080602731,0.003602731,357.9953169,12.89760996,36.02731474,43,16.3,B,W,C,FALSE
5,G,SCD,equisetum,3.079,,1.563169043,-27.3183219,0.058689021,1.04060765,1.906106566,33.79693569,17.73087418,1.377217719,-27.82322824,0.366,0.366756213,7.56213e-4,19.06106566,0.144142187,7.562126368,1.077,1.080629859,0.003629859,337.9693569,12.26781184,36.29859214,47,16.3,S,D,C,FALSE
5,H,BUW,equisetum,3.243,,1.301056861,-24.22365015,0.057995512,1.233114979,1.788329064,38.02389699,21.26224851,1.115105537,-24.72855648,0.366,0.366660566,6.60566e-4,17.88329064,0.11813086,6.605655679,1.077,1.084032473,0.007032473,380.2389699,26.74020471,70.32473478,42,16.3,B,W,U,TRUE
5,A,SUW,bryophyte,3.056,,-1.606119657,-26.42942754,0.029648052,1.07780211,0.970158775,35.26839366,36.35321822,-1.792070981,-26.93433387,0.366,0.365599699,-4.00301e-4,9.701587751,-0.038835586,-4.003013409,1.077,1.081607229,0.004607229,352.6839366,16.24895676,46.07229044,45,16.3,S,W,U,TRUE
5,B,SUD,bryophyte,3.698,,16.22935706,-27.04351312,0.037973637,1.271316951,1.026869568,34.37850056,33.47893601,16.04340573,-27.54841945,0.366,0.372107743,0.006107743,10.26869568,0.627185503,61.07742623,1.077,1.080932023,0.003932023,343.7850056,13.51770534,39.32022957,48,16.3,S,D,U,TRUE
5,C,SCW,bryophyte,3.014,,-1.352023471,-28.48138957,0.028306572,1.047157434,0.939169613,34.74311327,36.99343843,-1.537974794,-28.9862959,0.366,0.365692423,-3.07577e-4,9.391696134,-0.028886735,-3.075774029,1.077,1.079350997,0.002350997,347.4311327,8.168096468,23.50997277,46,16.3,S,W,C,FALSE
5,D,BUD,bryophyte,3.232,,32.19291486,-26.49897636,0.025402968,1.185587489,0.785982924,36.68278122,46.67121908,32.00696354,-27.0038827,0.366,0.377932015,0.011932015,7.859829237,0.937836014,119.3201514,1.077,1.081530758,0.004530758,366.8278122,16.62008199,45.3075842,41,16.3,B,D,U,TRUE
5,E,BCD,bryophyte,3.357,,-0.259837207,-27.86269174,0.026052466,1.243922802,0.776063937,37.05459643,47.74683462,-0.44578853,-28.36759807,0.366,0.366090978,9.1e-5,7.760639366,0.007060445,0.909776226,1.077,1.080031296,0.003031296,370.5459643,11.23234642,30.31296386,44,16.3,B,D,C,FALSE
5,G,SCD,bryophyte,3.529,,-2.684862222,-27.15008056,0.031550708,1.217369253,0.894041043,34.49615339,38.58452992,-2.870813545,-27.65498689,0.366,0.365206046,-7.93954e-4,8.940410433,-0.070982784,-7.93954423,1.077,1.080814848,0.003814848,344.9615339,13.15975755,38.1484782,47,16.3,S,D,C,FALSE
5,H,BUW,bryophyte,3.151,,1.259796082,-27.60753651,0.027692237,1.070465122,0.87883965,33.97223492,38.65578313,1.073844759,-28.11244284,0.366,0.366645509,6.45509e-4,8.788396501,0.056729901,6.455091257,1.077,1.080311854,0.003311854,339.7223492,11.25110711,33.11853675,42,16.3,B,W,U,TRUE
5,C,SCW,lichen,3.389,,-0.671231228,-27.51782974,0.089860325,1.381554329,2.651529225,40.76584034,15.3744639,-0.857182551,-28.02273607,0.366,0.365940854,-5.91e-5,26.51529225,-0.015682683,-0.591458051,1.077,1.080410491,0.003410491,407.6584034,13.90315257,34.10490856,46,16.3,S,W,C,FALSE
5,D,BUD,lichen,3.545,,-1.008670751,-29.20543053,0.018776388,1.380585801,0.529658323,38.94459241,73.52776439,-1.194622075,-29.71033686,0.366,0.365817717,-1.82283e-4,5.296583233,-0.009654746,-1.822825409,1.077,1.078554855,0.001554855,389.4459241,6.05531772,15.54854563,41,16.3,B,D,U,TRUE
