run;date;hrs_after_incubation;pipe_nr;treatment;tinytag;minute;ppm
5;20.11.2025;2;48;SUD;B;ppm_3;704
5;20.11.2025;2;48;SUD;B;ppm_4;710
5;20.11.2025;2;48;SUD;B;ppm_5;715
5;20.11.2025;2;48;SUD;B;ppm_6;721
5;20.11.2025;2;46;SCW;C;ppm _room;671
5;20.11.2025;2;46;SCW;C;ppm_0;675
5;20.11.2025;2;46;SCW;C;ppm_1;686
5;20.11.2025;2;46;SCW;C;ppm_2;695
5;20.11.2025;2;46;SCW;C;ppm_3;703
5;20.11.2025;2;46;SCW;C;ppm_4;711
5;20.11.2025;2;46;SCW;C;ppm_5;718
5;20.11.2025;2;46;SCW;C;ppm_6;725
5;20.11.2025;2;41;BUD;D;ppm _room;672
5;20.11.2025;2;41;BUD;D;ppm_0;669
5;20.11.2025;2;41;BUD;D;ppm_1;675
5;20.11.2025;2;41;BUD;D;ppm_2;677
5;20.11.2025;2;41;BUD;D;ppm_3;680
5;20.11.2025;2;41;BUD;D;ppm_4;682
5;20.11.2025;2;41;BUD;D;ppm_5;684
5;20.11.2025;2;41;BUD;D;ppm_6;686
5;20.11.2025;2;44;BCD;E;ppm _room;650
5;20.11.2025;2;44;BCD;E;ppm_0;654
5;20.11.2025;2;44;BCD;E;ppm_1;656
5;20.11.2025;2;44;BCD;E;ppm_2;657
5;20.11.2025;2;44;BCD;E;ppm_3;659
5;20.11.2025;2;44;BCD;E;ppm_4;660
5;20.11.2025;2;44;BCD;E;ppm_5;661
5;20.11.2025;2;44;BCD;E;ppm_6;662
5;20.11.2025;2;43;BCW;F;ppm _room;669
5;20.11.2025;2;43;BCW;F;ppm_0;667
5;20.11.2025;2;43;BCW;F;ppm_1;674
5;20.11.2025;2;43;BCW;F;ppm_2;677
5;20.11.2025;2;43;BCW;F;ppm_3;679
5;20.11.2025;2;43;BCW;F;ppm_4;682
5;20.11.2025;2;43;BCW;F;ppm_5;684
5;20.11.2025;2;43;BCW;F;ppm_6;687
5;20.11.2025;2;47;SCD;G;ppm _room;699
5;20.11.2025;2;47;SCD;G;ppm_0;700
5;20.11.2025;2;47;SCD;G;ppm_1;706
5;20.11.2025;2;47;SCD;G;ppm_2;709
5;20.11.2025;2;47;SCD;G;ppm_3;714
5;20.11.2025;2;47;SCD;G;ppm_4;718
5;20.11.2025;2;47;SCD;G;ppm_5;722
5;20.11.2025;2;47;SCD;G;ppm_6;726
5;20.11.2025;2;42;BUW;H;ppm _room;704
5;20.11.2025;2;42;BUW;H;ppm_0;705
5;20.11.2025;2;42;BUW;H;ppm_1;709
5;20.11.2025;2;42;BUW;H;ppm_2;713
5;20.11.2025;2;42;BUW;H;ppm_3;716
5;20.11.2025;2;42;BUW;H;ppm_4;719
5;20.11.2025;2;42;BUW;H;ppm_5;722
5;20.11.2025;2;42;BUW;H;ppm_6;726
5;20.11.2025;6;45;SUW;A;ppm _room;490
5;20.11.2025;6;45;SUW;A;ppm_0;501
5;20.11.2025;6;45;SUW;A;ppm_1;510
5;20.11.2025;6;45;SUW;A;ppm_2;520
5;20.11.2025;6;45;SUW;A;ppm_3;530
5;20.11.2025;6;45;SUW;A;ppm_4;540
5;20.11.2025;6;45;SUW;A;ppm_5;550
5;20.11.2025;6;45;SUW;A;ppm_6;560
5;20.11.2025;6;48;SUD;B;ppm _room;621
5;20.11.2025;6;48;SUD;B;ppm_0;627
5;20.11.2025;6;48;SUD;B;ppm_1;632
5;20.11.2025;6;48;SUD;B;ppm_2;638
5;20.11.2025;6;48;SUD;B;ppm_3;643
5;20.11.2025;6;48;SUD;B;ppm_4;648
5;20.11.2025;6;48;SUD;B;ppm_5;654
5;20.11.2025;6;48;SUD;B;ppm_6;660
5;20.11.2025;6;46;SCW;C;ppm _room;665
5;20.11.2025;6;46;SCW;C;ppm_0;674
5;20.11.2025;6;46;SCW;C;ppm_1;683
5;20.11.2025;6;46;SCW;C;ppm_2;690
5;20.11.2025;6;46;SCW;C;ppm_3;698
5;20.11.2025;6;46;SCW;C;ppm_4;706
5;20.11.2025;6;46;SCW;C;ppm_5;714
5;20.11.2025;6;46;SCW;C;ppm_6;722
5;20.11.2025;6;41;BUD;D;ppm _room;677
5;20.11.2025;6;41;BUD;D;ppm_0;682
5;20.11.2025;6;41;BUD;D;ppm_1;684
5;20.11.2025;6;41;BUD;D;ppm_2;685
5;20.11.2025;6;41;BUD;D;ppm_3;686
5;20.11.2025;6;41;BUD;D;ppm_4;687
5;20.11.2025;6;41;BUD;D;ppm_5;688
5;20.11.2025;6;41;BUD;D;ppm_6;689
5;20.11.2025;6;44;BCD;E;ppm _room;676
5;20.11.2025;6;44;BCD;E;ppm_0;674
5;20.11.2025;6;44;BCD;E;ppm_1;677
5;20.11.2025;6;44;BCD;E;ppm_2;678
5;20.11.2025;6;44;BCD;E;ppm_3;680
5;20.11.2025;6;44;BCD;E;ppm_4;681
5;20.11.2025;6;44;BCD;E;ppm_5;682
5;20.11.2025;6;44;BCD;E;ppm_6;683
5;20.11.2025;6;43;BCW;F;ppm _room;654
5;20.11.2025;6;43;BCW;F;ppm_0;656
5;20.11.2025;6;43;BCW;F;ppm_1;662
5;20.11.2025;6;43;BCW;F;ppm_2;667
5;20.11.2025;6;43;BCW;F;ppm_3;670
5;20.11.2025;6;43;BCW;F;ppm_4;674
5;20.11.2025;6;43;BCW;F;ppm_5;677
5;20.11.2025;6;43;BCW;F;ppm_6;680
5;20.11.2025;6;47;SCD;G;ppm _room;631
5;20.11.2025;6;47;SCD;G;ppm_0;633
5;20.11.2025;6;47;SCD;G;ppm_1;644
5;20.11.2025;6;47;SCD;G;ppm_2;653
5;20.11.2025;6;47;SCD;G;ppm_3;660
5;20.11.2025;6;47;SCD;G;ppm_4;668
5;20.11.2025;6;47;SCD;G;ppm_5;674
5;20.11.2025;6;47;SCD;G;ppm_6;681
5;20.11.2025;6;42;BUW;H;ppm _room;627
5;20.11.2025;6;42;BUW;H;ppm_0;628
5;20.11.2025;6;42;BUW;H;ppm_1;638
5;20.11.2025;6;42;BUW;H;ppm_2;645
5;20.11.2025;6;42;BUW;H;ppm_3;651
5;20.11.2025;6;42;BUW;H;ppm_4;657
5;20.11.2025;6;42;BUW;H;ppm_5;662
5;20.11.2025;6;42;BUW;H;ppm_6;667
5;20.11.2025;12;45;SUW;A;ppm _room;480
5;20.11.2025;12;45;SUW;A;ppm_0;489
5;20.11.2025;12;45;SUW;A;ppm_1;503
5;20.11.2025;12;45;SUW;A;ppm_2;517
5;20.11.2025;12;45;SUW;A;ppm_3;532
5;20.11.2025;12;45;SUW;A;ppm_4;545
5;20.11.2025;12;45;SUW;A;ppm_5;559
5;20.11.2025;12;45;SUW;A;ppm_6;572
5;20.11.2025;12;48;SUD;B;ppm _room;614
5;20.11.2025;12;48;SUD;B;ppm_0;615
5;20.11.2025;12;48;SUD;B;ppm_1;626
5;20.11.2025;12;48;SUD;B;ppm_2;637
5;20.11.2025;12;48;SUD;B;ppm_3;647
5;20.11.2025;12;48;SUD;B;ppm_4;657
5;20.11.2025;12;48;SUD;B;ppm_5;667
5;20.11.2025;12;48;SUD;B;ppm_6;677
5;20.11.2025;12;46;SCW;C;ppm _room;646
5;20.11.2025;12;46;SCW;C;ppm_0;647
5;20.11.2025;12;46;SCW;C;ppm_1;662
5;20.11.2025;12;46;SCW;C;ppm_2;676
5;20.11.2025;12;46;SCW;C;ppm_3;688
5;20.11.2025;12;46;SCW;C;ppm_4;701
5;20.11.2025;12;46;SCW;C;ppm_5;713
5;20.11.2025;12;46;SCW;C;ppm_6;724
5;20.11.2025;12;41;BUD;D;ppm _room;653
5;20.11.2025;12;41;BUD;D;ppm_0;654
5;20.11.2025;12;41;BUD;D;ppm_1;658
5;20.11.2025;12;41;BUD;D;ppm_2;661
5;20.11.2025;12;41;BUD;D;ppm_3;664
5;20.11.2025;12;41;BUD;D;ppm_4;666
5;20.11.2025;12;41;BUD;D;ppm_5;668
5;20.11.2025;12;41;BUD;D;ppm_6;671
5;20.11.2025;12;44;BCD;E;ppm _room;661
5;20.11.2025;12;44;BCD;E;ppm_0;660
5;20.11.2025;12;44;BCD;E;ppm_1;661
5;20.11.2025;12;44;BCD;E;ppm_2;662
5;20.11.2025;12;44;BCD;E;ppm_3;663
5;20.11.2025;12;44;BCD;E;ppm_4;664
5;20.11.2025;12;44;BCD;E;ppm_5;665
5;20.11.2025;12;44;BCD;E;ppm_6;666
5;20.11.2025;12;43;BCW;F;ppm _room;662
5;20.11.2025;12;43;BCW;F;ppm_0;662
5;20.11.2025;12;43;BCW;F;ppm_1;666
5;20.11.2025;12;43;BCW;F;ppm_2;670
5;20.11.2025;12;43;BCW;F;ppm_3;675
5;20.11.2025;12;43;BCW;F;ppm_4;678
5;20.11.2025;12;43;BCW;F;ppm_5;682
5;20.11.2025;12;43;BCW;F;ppm_6;686
5;20.11.2025;12;47;SCD;G;ppm _room;667
5;20.11.2025;12;47;SCD;G;ppm_0;668
5;20.11.2025;12;47;SCD;G;ppm_1;682
5;20.11.2025;12;47;SCD;G;ppm_2;693
5;20.11.2025;12;47;SCD;G;ppm_3;703
5;20.11.2025;12;47;SCD;G;ppm_4;712
5;20.11.2025;12;47;SCD;G;ppm_5;721
5;20.11.2025;12;47;SCD;G;ppm_6;729
5;20.11.2025;12;42;BUW;H;ppm _room;690
5;20.11.2025;12;42;BUW;H;ppm_0;689
5;20.11.2025;12;42;BUW;H;ppm_1;693
5;20.11.2025;12;42;BUW;H;ppm_2;700
5;20.11.2025;12;42;BUW;H;ppm_3;705
5;20.11.2025;12;42;BUW;H;ppm_4;710
5;20.11.2025;12;42;BUW;H;ppm_5;714
5;20.11.2025;12;42;BUW;H;ppm_6;718
5;21.11.2025;24;45;SUW;A;ppm _room;615
5;21.11.2025;24;45;SUW;A;ppm_0;621
5;21.11.2025;24;45;SUW;A;ppm_1;657
5;21.11.2025;24;45;SUW;A;ppm_2;684
5;21.11.2025;24;45;SUW;A;ppm_3;708
5;21.11.2025;24;45;SUW;A;ppm_4;730
5;21.11.2025;24;45;SUW;A;ppm_5;751
5;21.11.2025;24;45;SUW;A;ppm_6;771
5;21.11.2025;24;48;SUD;B;ppm _room;617
5;21.11.2025;24;48;SUD;B;ppm_0;621
5;21.11.2025;24;48;SUD;B;ppm_1;647
5;21.11.2025;24;48;SUD;B;ppm_2;672
5;21.11.2025;24;48;SUD;B;ppm_3;693
5;21.11.2025;24;48;SUD;B;ppm_4;714
5;21.11.2025;24;48;SUD;B;ppm_5;732
5;21.11.2025;24;48;SUD;B;ppm_6;750
5;21.11.2025;24;46;SCW;C;ppm _room;712
5;21.11.2025;24;46;SCW;C;ppm_0;619
5;21.11.2025;24;46;SCW;C;ppm_1;651
5;21.11.2025;24;46;SCW;C;ppm_2;677
5;21.11.2025;24;46;SCW;C;ppm_3;701
5;21.11.2025;24;46;SCW;C;ppm_4;724
5;21.11.2025;24;46;SCW;C;ppm_5;746
5;21.11.2025;24;46;SCW;C;ppm_6;767
5;21.11.2025;24;41;BUD;D;ppm _room;637
5;21.11.2025;24;41;BUD;D;ppm_0;638
5;21.11.2025;24;41;BUD;D;ppm_1;648
5;21.11.2025;24;41;BUD;D;ppm_2;655
5;21.11.2025;24;41;BUD;D;ppm_3;661
5;21.11.2025;24;41;BUD;D;ppm_4;667
5;21.11.2025;24;41;BUD;D;ppm_5;673
5;21.11.2025;24;41;BUD;D;ppm_6;679
5;21.11.2025;24;44;BCD;E;ppm _room;664
5;21.11.2025;24;44;BCD;E;ppm_0;663
5;21.11.2025;24;44;BCD;E;ppm_1;667
5;21.11.2025;24;44;BCD;E;ppm_2;668
5;21.11.2025;24;44;BCD;E;ppm_3;671
5;21.11.2025;24;44;BCD;E;ppm_4;673
5;21.11.2025;24;44;BCD;E;ppm_5;675
5;21.11.2025;24;44;BCD;E;ppm_6;677
5;21.11.2025;24;43;BCW;F;ppm _room;675
5;21.11.2025;24;43;BCW;F;ppm_0;675
5;21.11.2025;24;43;BCW;F;ppm_1;684
5;21.11.2025;24;43;BCW;F;ppm_2;691
5;21.11.2025;24;43;BCW;F;ppm_3;696
5;21.11.2025;24;43;BCW;F;ppm_4;702
5;21.11.2025;24;43;BCW;F;ppm_5;706
5;21.11.2025;24;43;BCW;F;ppm_6;711
5;21.11.2025;24;47;SCD;G;ppm _room;675
5;21.11.2025;24;47;SCD;G;ppm_0;672
5;21.11.2025;24;47;SCD;G;ppm_1;698
5;21.11.2025;24;47;SCD;G;ppm_2;713
5;21.11.2025;24;47;SCD;G;ppm_3;727
5;21.11.2025;24;47;SCD;G;ppm_4;740
5;21.11.2025;24;47;SCD;G;ppm_5;753
5;21.11.2025;24;47;SCD;G;ppm_6;765
5;21.11.2025;24;42;BUW;H;ppm _room;679
5;21.11.2025;24;42;BUW;H;ppm_0;676
5;21.11.2025;24;42;BUW;H;ppm_1;692
5;21.11.2025;24;42;BUW;H;ppm_2;702
5;21.11.2025;24;42;BUW;H;ppm_3;711
5;21.11.2025;24;42;BUW;H;ppm_4;719
5;21.11.2025;24;42;BUW;H;ppm_5;727
5;21.11.2025;24;42;BUW;H;ppm_6;733
5;21.11.2025;30;45;SUW;A;ppm _room;520
5;21.11.2025;30;45;SUW;A;ppm_0;568
5;21.11.2025;30;45;SUW;A;ppm_1;581
5;21.11.2025;30;45;SUW;A;ppm_2;604
5;21.11.2025;30;45;SUW;A;ppm_3;626
5;21.11.2025;30;45;SUW;A;ppm_4;649
5;21.11.2025;30;45;SUW;A;ppm_5;670
5;21.11.2025;30;45;SUW;A;ppm_6;691
5;21.11.2025;30;48;SUD;B;ppm _room;625
5;21.11.2025;30;48;SUD;B;ppm_0;631
5;21.11.2025;30;48;SUD;B;ppm_1;654
5;21.11.2025;30;48;SUD;B;ppm_2;672
5;21.11.2025;30;48;SUD;B;ppm_3;691
5;21.11.2025;30;48;SUD;B;ppm_4;709
5;21.11.2025;30;48;SUD;B;ppm_5;726
5;21.11.2025;30;48;SUD;B;ppm_6;742
5;21.11.2025;30;46;SCW;C;ppm _room;685
5;21.11.2025;30;46;SCW;C;ppm_0;693
5;21.11.2025;30;46;SCW;C;ppm_1;721
5;21.11.2025;30;46;SCW;C;ppm_2;746
5;21.11.2025;30;46;SCW;C;ppm_3;768
5;21.11.2025;30;46;SCW;C;ppm_4;791
5;21.11.2025;30;46;SCW;C;ppm_5;812
5;21.11.2025;30;46;SCW;C;ppm_6;832
5;21.11.2025;30;41;BUD;D;ppm _room;716
5;21.11.2025;30;41;BUD;D;ppm_0;718
5;21.11.2025;30;41;BUD;D;ppm_1;724
5;21.11.2025;30;41;BUD;D;ppm_2;730
5;21.11.2025;30;41;BUD;D;ppm_3;735
5;21.11.2025;30;41;BUD;D;ppm_4;741
5;21.11.2025;30;41;BUD;D;ppm_5;746
5;21.11.2025;30;41;BUD;D;ppm_6;751
5;21.11.2025;30;44;BCD;E;ppm _room;727
5;21.11.2025;30;44;BCD;E;ppm_0;725
5;21.11.2025;30;44;BCD;E;ppm_1;728
5;21.11.2025;30;44;BCD;E;ppm_2;729
5;21.11.2025;30;44;BCD;E;ppm_3;730
5;21.11.2025;30;44;BCD;E;ppm_4;732
5;21.11.2025;30;44;BCD;E;ppm_5;734
5;21.11.2025;30;44;BCD;E;ppm_6;735
5;21.11.2025;30;43;BCW;F;ppm _room;701
5;21.11.2025;30;43;BCW;F;ppm_0;704
5;21.11.2025;30;43;BCW;F;ppm_1;715
5;21.11.2025;30;43;BCW;F;ppm_2;723
5;21.11.2025;30;43;BCW;F;ppm_3;729
5;21.11.2025;30;43;BCW;F;ppm_4;737
5;21.11.2025;30;43;BCW;F;ppm_5;743
5;21.11.2025;30;43;BCW;F;ppm_6;748
5;21.11.2025;30;47;SCD;G;ppm _room;668
5;21.11.2025;30;47;SCD;G;ppm_0;674
5;21.11.2025;30;47;SCD;G;ppm_1;699
5;21.11.2025;30;47;SCD;G;ppm_2;720
5;21.11.2025;30;47;SCD;G;ppm_3;738
5;21.11.2025;30;47;SCD;G;ppm_4;755
5;21.11.2025;30;47;SCD;G;ppm_5;769
5;21.11.2025;30;47;SCD;G;ppm_6;785
5;21.11.2025;30;42;BUW;H;ppm _room;687
5;21.11.2025;30;42;BUW;H;ppm_0;691
5;21.11.2025;30;42;BUW;H;ppm_1;709
5;21.11.2025;30;42;BUW;H;ppm_2;721
5;21.11.2025;30;42;BUW;H;ppm_3;731
5;21.11.2025;30;42;BUW;H;ppm_4;741
5;21.11.2025;30;42;BUW;H;ppm_5;749
5;21.11.2025;30;42;BUW;H;ppm_6;758
5;21.11.2025;36;45;SUW;A;ppm _room;492
5;21.11.2025;36;45;SUW;A;ppm_0;501
5;21.11.2025;36;45;SUW;A;ppm_1;535
5;21.11.2025;36;45;SUW;A;ppm_2;567
5;21.11.2025;36;45;SUW;A;ppm_3;595
5;21.11.2025;36;45;SUW;A;ppm_4;622
5;21.11.2025;36;45;SUW;A;ppm_5;648
5;21.11.2025;36;45;SUW;A;ppm_6;673
5;21.11.2025;36;48;SUD;B;ppm _room;593
5;21.11.2025;36;48;SUD;B;ppm_0;609
5;21.11.2025;36;48;SUD;B;ppm_1;636
5;21.11.2025;36;48;SUD;B;ppm_2;658
5;21.11.2025;36;48;SUD;B;ppm_3;678
5;21.11.2025;36;48;SUD;B;ppm_4;699
5;21.11.2025;36;48;SUD;B;ppm_5;718
5;21.11.2025;36;48;SUD;B;ppm_6;736
5;21.11.2025;36;46;SCW;C;ppm _room;662
5;21.11.2025;36;46;SCW;C;ppm_0;665
5;21.11.2025;36;46;SCW;C;ppm_1;701
5;21.11.2025;36;46;SCW;C;ppm_2;729
5;21.11.2025;36;46;SCW;C;ppm_3;754
5;21.11.2025;36;46;SCW;C;ppm_4;778
5;21.11.2025;36;46;SCW;C;ppm_5;802
5;21.11.2025;36;46;SCW;C;ppm_6;825
5;21.11.2025;36;41;BUD;D;ppm _room;689
5;21.11.2025;36;41;BUD;D;ppm_0;689
5;21.11.2025;36;41;BUD;D;ppm_1;699
5;21.11.2025;36;41;BUD;D;ppm_2;707
5;21.11.2025;36;41;BUD;D;ppm_3;714
5;21.11.2025;36;41;BUD;D;ppm_4;721
5;21.11.2025;36;41;BUD;D;ppm_5;727
5;21.11.2025;36;41;BUD;D;ppm_6;733
5;21.11.2025;36;44;BCD;E;ppm _room;650
5;21.11.2025;36;44;BCD;E;ppm_0;638
5;21.11.2025;36;44;BCD;E;ppm_1;656
5;21.11.2025;36;44;BCD;E;ppm_2;662
5;21.11.2025;36;44;BCD;E;ppm_3;667
5;21.11.2025;36;44;BCD;E;ppm_4;672
5;21.11.2025;36;44;BCD;E;ppm_5;675
5;21.11.2025;36;44;BCD;E;ppm_6;679
5;21.11.2025;36;43;BCW;F;ppm _room;682
5;21.11.2025;36;43;BCW;F;ppm_0;687
5;21.11.2025;36;43;BCW;F;ppm_1;695
5;21.11.2025;36;43;BCW;F;ppm_2;701
5;21.11.2025;36;43;BCW;F;ppm_3;707
5;21.11.2025;36;43;BCW;F;ppm_4;713
5;21.11.2025;36;43;BCW;F;ppm_5;720
5;21.11.2025;36;43;BCW;F;ppm_6;726
5;21.11.2025;36;47;SCD;G;ppm _room;748
5;21.11.2025;36;47;SCD;G;ppm_0;748
5;21.11.2025;36;47;SCD;G;ppm_1;767
5;21.11.2025;36;47;SCD;G;ppm_2;783
5;21.11.2025;36;47;SCD;G;ppm_3;797
5;21.11.2025;36;47;SCD;G;ppm_4;810
5;21.11.2025;36;47;SCD;G;ppm_5;822
5;21.11.2025;36;47;SCD;G;ppm_6;834
5;21.11.2025;36;42;BUW;H;ppm _room;757
5;21.11.2025;36;42;BUW;H;ppm_0;768
5;21.11.2025;36;42;BUW;H;ppm_1;781
5;21.11.2025;36;42;BUW;H;ppm_2;791
5;21.11.2025;36;42;BUW;H;ppm_3;800
5;21.11.2025;36;42;BUW;H;ppm_4;808
5;21.11.2025;36;42;BUW;H;ppm_5;816
5;21.11.2025;36;42;BUW;H;ppm_6;824
5;22.11.2025;48;45;SUW;A;ppm _room;619
5;22.11.2025;48;45;SUW;A;ppm_0;620
5;22.11.2025;48;45;SUW;A;ppm_1;660
5;22.11.2025;48;45;SUW;A;ppm_2;696
5;22.11.2025;48;45;SUW;A;ppm_3;726
5;22.11.2025;48;45;SUW;A;ppm_4;756
5;22.11.2025;48;45;SUW;A;ppm_5;785
5;22.11.2025;48;45;SUW;A;ppm_6;812
5;22.11.2025;48;48;SUD;B;ppm _room;626
5;22.11.2025;48;48;SUD;B;ppm_0;634
5;22.11.2025;48;48;SUD;B;ppm_1;672
5;22.11.2025;48;48;SUD;B;ppm_2;700
5;22.11.2025;48;48;SUD;B;ppm_3;725
5;22.11.2025;48;48;SUD;B;ppm_4;749
5;22.11.2025;48;48;SUD;B;ppm_5;770
5;22.11.2025;48;48;SUD;B;ppm_6;791
5;22.11.2025;48;46;SCW;C;ppm _room;626
5;22.11.2025;48;46;SCW;C;ppm_0;634
5;22.11.2025;48;46;SCW;C;ppm_1;677
5;22.11.2025;48;46;SCW;C;ppm_2;712
5;22.11.2025;48;46;SCW;C;ppm_3;743
5;22.11.2025;48;46;SCW;C;ppm_4;771
5;22.11.2025;48;46;SCW;C;ppm_5;799
5;22.11.2025;48;46;SCW;C;ppm_6;826
5;22.11.2025;48;41;BUD;D;ppm _room;634
5;22.11.2025;48;41;BUD;D;ppm_0;637
5;22.11.2025;48;41;BUD;D;ppm_1;655
5;22.11.2025;48;41;BUD;D;ppm_2;669
5;22.11.2025;48;41;BUD;D;ppm_3;680
5;22.11.2025;48;41;BUD;D;ppm_4;691
5;22.11.2025;48;41;BUD;D;ppm_5;701
5;22.11.2025;48;41;BUD;D;ppm_6;711
5;22.11.2025;48;44;BCD;E;ppm _room;643
5;22.11.2025;48;44;BCD;E;ppm_0;642
5;22.11.2025;48;44;BCD;E;ppm_1;652
5;22.11.2025;48;44;BCD;E;ppm_2;659
5;22.11.2025;48;44;BCD;E;ppm_3;664
5;22.11.2025;48;44;BCD;E;ppm_4;670
5;22.11.2025;48;44;BCD;E;ppm_5;674
5;22.11.2025;48;44;BCD;E;ppm_6;679
5;22.11.2025;48;43;BCW;F;ppm _room;673
5;22.11.2025;48;43;BCW;F;ppm_0;672
5;22.11.2025;48;43;BCW;F;ppm_1;685
5;22.11.2025;48;43;BCW;F;ppm_2;694
5;22.11.2025;48;43;BCW;F;ppm_3;701
5;22.11.2025;48;43;BCW;F;ppm_4;709
5;22.11.2025;48;43;BCW;F;ppm_5;716
5;22.11.2025;48;43;BCW;F;ppm_6;723
5;22.11.2025;48;47;SCD;G;ppm _room;666
5;22.11.2025;48;47;SCD;G;ppm_0;670
5;22.11.2025;48;47;SCD;G;ppm_1;698
5;22.11.2025;48;47;SCD;G;ppm_2;719
5;22.11.2025;48;47;SCD;G;ppm_3;737
5;22.11.2025;48;47;SCD;G;ppm_4;754
5;22.11.2025;48;47;SCD;G;ppm_5;770
5;22.11.2025;48;47;SCD;G;ppm_6;785
5;22.11.2025;48;42;BUW;H;ppm _room;692
5;22.11.2025;48;42;BUW;H;ppm_0;712
5;22.11.2025;48;42;BUW;H;ppm_1;725
5;22.11.2025;48;42;BUW;H;ppm_2;737
5;22.11.2025;48;42;BUW;H;ppm_3;749
5;22.11.2025;48;42;BUW;H;ppm_4;759
5;22.11.2025;48;42;BUW;H;ppm_5;769
5;22.11.2025;48;42;BUW;H;ppm_6;779
5;22.11.2025;54;45;SUW;A;ppm _room;485
5;22.11.2025;54;45;SUW;A;ppm_0;507
5;22.11.2025;54;45;SUW;A;ppm_1;544
