run;date;hrs_after_incubation;pipe_nr;treatment;tinytag;minute;ppm
3;02.11.2025;2;;SUD;F;ppm_1;687
3;02.11.2025;2;;SUD;F;ppm_2;697
3;02.11.2025;2;;SUD;F;ppm_3;707
3;02.11.2025;2;;SUD;F;ppm_4;716
3;02.11.2025;2;;SUD;F;ppm_5;724
3;02.11.2025;2;;SUD;F;ppm_6;732
3;02.11.2025;2;;BUW;G;ppm _room;655
3;02.11.2025;2;;BUW;G;ppm_0;656
3;02.11.2025;2;;BUW;G;ppm_1;665
3;02.11.2025;2;;BUW;G;ppm_2;673
3;02.11.2025;2;;BUW;G;ppm_3;680
3;02.11.2025;2;;BUW;G;ppm_4;688
3;02.11.2025;2;;BUW;G;ppm_5;695
3;02.11.2025;2;;BUW;G;ppm_6;702
3;02.11.2025;2;;SCW;H;ppm _room;643
3;02.11.2025;2;;SCW;H;ppm_0;648
3;02.11.2025;2;;SCW;H;ppm_1;657
3;02.11.2025;2;;SCW;H;ppm_2;666
3;02.11.2025;2;;SCW;H;ppm_3;674
3;02.11.2025;2;;SCW;H;ppm_4;682
3;02.11.2025;2;;SCW;H;ppm_5;690
3;02.11.2025;2;;SCW;H;ppm_6;698
3;02.11.2025;6;;BCD;A;ppm _room;495
3;02.11.2025;6;;BCD;A;ppm_0;512
3;02.11.2025;6;;BCD;A;ppm_1;515
3;02.11.2025;6;;BCD;A;ppm_2;521
3;02.11.2025;6;;BCD;A;ppm_3;526
3;02.11.2025;6;;BCD;A;ppm_4;530
3;02.11.2025;6;;BCD;A;ppm_5;536
3;02.11.2025;6;;BCD;A;ppm_6;540
3;02.11.2025;6;;BCW;B;ppm _room;619
3;02.11.2025;6;;BCW;B;ppm_0;629
3;02.11.2025;6;;BCW;B;ppm_1;630
3;02.11.2025;6;;BCW;B;ppm_2;633
3;02.11.2025;6;;BCW;B;ppm_3;636
3;02.11.2025;6;;BCW;B;ppm_4;639
3;02.11.2025;6;;BCW;B;ppm_5;643
3;02.11.2025;6;;BCW;B;ppm_6;646
3;02.11.2025;6;;BUD;C;ppm _room;680
3;02.11.2025;6;;BUD;C;ppm_0;692
3;02.11.2025;6;;BUD;C;ppm_1;693
3;02.11.2025;6;;BUD;C;ppm_2;694
3;02.11.2025;6;;BUD;C;ppm_3;697
3;02.11.2025;6;;BUD;C;ppm_4;701
3;02.11.2025;6;;BUD;C;ppm_5;705
3;02.11.2025;6;;BUD;C;ppm_6;708
3;02.11.2025;6;;SUW;D;ppm _room;701
3;02.11.2025;6;;SUW;D;ppm_0;712
3;02.11.2025;6;;SUW;D;ppm_1;719
3;02.11.2025;6;;SUW;D;ppm_2;728
3;02.11.2025;6;;SUW;D;ppm_3;736
3;02.11.2025;6;;SUW;D;ppm_4;744
3;02.11.2025;6;;SUW;D;ppm_5;753
3;02.11.2025;6;;SUW;D;ppm_6;762
3;02.11.2025;6;;SCD;E;ppm _room;696
3;02.11.2025;6;;SCD;E;ppm_0;696
3;02.11.2025;6;;SCD;E;ppm_1;702
3;02.11.2025;6;;SCD;E;ppm_2;708
3;02.11.2025;6;;SCD;E;ppm_3;713
3;02.11.2025;6;;SCD;E;ppm_4;717
3;02.11.2025;6;;SCD;E;ppm_5;723
3;02.11.2025;6;;SCD;E;ppm_6;726
3;02.11.2025;6;;SUD;F;ppm _room;684
3;02.11.2025;6;;SUD;F;ppm_0;694
3;02.11.2025;6;;SUD;F;ppm_1;708
3;02.11.2025;6;;SUD;F;ppm_2;719
3;02.11.2025;6;;SUD;F;ppm_3;730
3;02.11.2025;6;;SUD;F;ppm_4;741
3;02.11.2025;6;;SUD;F;ppm_5;750
3;02.11.2025;6;;SUD;F;ppm_6;759
3;02.11.2025;6;;BUW;G;ppm _room;675
3;02.11.2025;6;;BUW;G;ppm_0;675
3;02.11.2025;6;;BUW;G;ppm_1;685
3;02.11.2025;6;;BUW;G;ppm_2;694
3;02.11.2025;6;;BUW;G;ppm_3;703
3;02.11.2025;6;;BUW;G;ppm_4;712
3;02.11.2025;6;;BUW;G;ppm_5;719
3;02.11.2025;6;;BUW;G;ppm_6;727
3;02.11.2025;6;;SCW;H;ppm _room;641
3;02.11.2025;6;;SCW;H;ppm_0;641
3;02.11.2025;6;;SCW;H;ppm_1;655
3;02.11.2025;6;;SCW;H;ppm_2;665
3;02.11.2025;6;;SCW;H;ppm_3;675
3;02.11.2025;6;;SCW;H;ppm_4;684
3;02.11.2025;6;;SCW;H;ppm_5;693
3;02.11.2025;6;;SCW;H;ppm_6;702
3;02.11.2025;12;;BCD;A;ppm _room;713
3;02.11.2025;12;;BCD;A;ppm_0;712
3;02.11.2025;12;;BCD;A;ppm_1;712
3;02.11.2025;12;;BCD;A;ppm_2;714
3;02.11.2025;12;;BCD;A;ppm_3;716
3;02.11.2025;12;;BCD;A;ppm_4;718
3;02.11.2025;12;;BCD;A;ppm_5;720
